order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_status,days_diff,purchase_dayofweek,purchase_hour,purchase_month
fb7a31602527aff8e971f4cf8e5ba0b2,2017-06-09 10:05:46,2017-06-19 19:27:43,2017-07-12 00:00:00,early,-23,Friday,10,2017-06
9560aa739add27151f49eb54dc654667,2018-05-07 09:31:22,2018-05-16 21:55:44,2018-05-28 00:00:00,early,-12,Monday,9,2018-05
34b796020f4e844c32a2be513b713f4e,2018-06-24 12:56:24,2018-07-04 19:21:38,2018-07-24 00:00:00,early,-20,Sunday,12,2018-06
921966cdddb4dbedc7f52b64ba46ec2e,2017-12-27 09:08:17,2018-01-10 17:19:23,2018-01-26 00:00:00,early,-16,Wednesday,9,2017-12
16ec5f5b0b5245798a6334e4c239d13a,2018-01-22 10:46:14,2018-02-05 11:43:00,2018-02-15 00:00:00,early,-10,Monday,10,2018-01
5b19cc30f1a0a44439a744db5c2cc979,2018-05-12 20:22:29,2018-05-30 22:51:10,2018-06-01 00:00:00,early,-2,Saturday,20,2018-05
d75e6a846d4aa0cfed378238a9147689,2018-08-18 18:56:33,2018-08-28 14:58:51,2018-09-10 00:00:00,early,-13,Saturday,18,2018-08
7d5f037cd90e278069b2d0fd0d060543,2018-04-10 10:53:00,2018-04-24 15:37:12,2018-05-17 00:00:00,early,-23,Tuesday,10,2018-04
0870ee292ce510fc7bf1ccd86a6d28c7,2017-06-28 08:32:54,2017-07-18 15:59:48,2017-07-28 00:00:00,early,-10,Wednesday,8,2017-06
8cae6053f4694ebc081e862e0d013a89,2018-05-15 17:08:37,2018-05-22 17:42:32,2018-06-25 00:00:00,early,-34,Tuesday,17,2018-05
db103a5891ce37dbf3a84d9273f55dbe,2018-07-18 12:50:40,2018-07-25 21:04:48,2018-08-02 00:00:00,early,-8,Wednesday,12,2018-07
ea110ced6459b4dc6c73e0b2367077e9,2018-06-17 20:32:45,2018-06-19 21:33:32,2018-06-28 00:00:00,early,-9,Sunday,20,2018-06
fdaccd7db2bdc0c0f6632319b9020d26,2018-01-20 19:46:23,2018-01-31 16:41:24,2018-02-15 00:00:00,early,-15,Saturday,19,2018-01
217fa08ee792f84b2a3b3a84ee263b0e,2017-09-26 00:51:00,2017-10-28 15:35:59,2017-10-25 00:00:00,late,3,Tuesday,0,2017-09
2e931584519b7ebc7b1a445a4f7cd8f1,2017-12-05 14:32:44,2017-12-19 19:18:36,2018-01-04 00:00:00,early,-16,Tuesday,14,2017-12
0e748699edd544eb244d173a5658b7a8,2017-11-15 11:41:07,2017-11-27 18:42:48,2017-12-05 00:00:00,early,-8,Wednesday,11,2017-11
62fffe3cf205e0deb385d92481d3cb40,2018-02-02 15:40:59,2018-02-21 10:53:13,2018-03-05 00:00:00,early,-12,Friday,15,2018-02
8757dc05fefc469b988804e017319c10,2018-05-06 23:03:13,2018-06-04 14:25:36,2018-05-30 00:00:00,late,5,Sunday,23,2018-05
be28b0f75cc73c684cc905abc8cc60c5,2018-02-22 13:38:10,2018-03-08 23:06:32,2018-03-19 00:00:00,early,-11,Thursday,13,2018-02
296c7c7658a3d5919cd1a5382e141c26,2018-01-30 21:10:13,2018-02-22 19:52:40,2018-03-02 00:00:00,early,-8,Tuesday,21,2018-01
79bdeae310789e415e342ede8f9ad5f5,2017-11-22 09:18:48,2017-12-01 21:36:36,2017-12-08 00:00:00,early,-7,Wednesday,9,2017-11
9db4c3ce35bd9bdf6b8eb62c68eb4415,2018-06-20 09:45:24,2018-06-26 16:53:41,2018-07-20 00:00:00,early,-24,Wednesday,9,2018-06
b958654614e94b4600cb336391326045,2018-02-16 17:54:24,2018-03-01 19:38:36,2018-03-13 00:00:00,early,-12,Friday,17,2018-02
92ce98dde4657a2abb32411bacc29e60,2018-05-08 19:42:13,2018-05-16 23:38:52,2018-05-22 00:00:00,early,-6,Tuesday,19,2018-05
1683815c34e20076a6b3a8b1fd3d8809,2018-05-29 18:09:04,2018-06-11 18:13:32,2018-07-05 00:00:00,early,-24,Tuesday,18,2018-05
84135f650b81a3dad8babdef22952b7f,2018-06-25 14:34:45,2018-07-05 23:18:44,2018-07-27 00:00:00,early,-22,Monday,14,2018-06
649af2abdcd7f8f609dc36ee5d249a2f,2017-06-02 09:35:21,2017-06-10 23:19:43,2017-06-27 00:00:00,early,-17,Friday,9,2017-06
8b7fd198ad184563c231653673e75a7f,2017-11-14 10:04:27,2018-02-27 18:05:08,2017-11-28 00:00:00,late,91,Tuesday,10,2017-11
102dc75f04e28c228169dedb666dcd3e,2017-12-11 11:27:52,2018-01-05 00:43:00,2018-01-09 00:00:00,early,-4,Monday,11,2017-12
6fcd1385684eaf7076ac0d72b1fab2db,2017-11-29 09:12:25,2017-12-20 16:18:37,2017-12-22 00:00:00,early,-2,Wednesday,9,2017-11
26262a08c620d910b93d309db0e16725,2017-12-13 14:40:11,2017-12-15 19:17:07,2018-01-05 00:00:00,early,-21,Wednesday,14,2017-12
94f5c07efddbe8e3f3880195377736ee,2018-04-24 10:44:01,2018-05-02 15:03:24,2018-05-21 00:00:00,early,-19,Tuesday,10,2018-04
a0ce637ae9c3e3dedcf9dea3715b7331,2018-06-27 14:04:06,2018-07-11 16:03:40,2018-08-13 00:00:00,early,-33,Wednesday,14,2018-06
e29d6e9ee9068425cc712d11435411b5,2017-05-15 11:20:05,2017-05-29 11:47:37,2017-06-02 00:00:00,early,-4,Monday,11,2017-05
c9e55382f594e06306eb0f4c3b3d0418,2018-08-13 12:36:19,2018-08-20 20:21:45,2018-08-29 00:00:00,early,-9,Monday,12,2018-08
0e9615b2e47df6cf349b4e458b056289,2017-08-26 19:56:13,2017-09-08 18:47:42,2017-09-27 00:00:00,early,-19,Saturday,19,2017-08
18c2175899ae0ea38308dec32efffc22,2018-04-03 18:21:15,2018-04-14 10:06:44,2018-05-02 00:00:00,early,-18,Tuesday,18,2018-04
e639eb028398f98b7958207b2a45684c,2018-03-03 09:57:04,2018-03-21 23:26:46,2018-04-06 00:00:00,early,-16,Saturday,9,2018-03
834e9097bcd25d276e01695c82562ea7,2017-12-10 11:29:28,2018-01-03 20:58:49,2018-01-15 00:00:00,early,-12,Sunday,11,2017-12
b1235029ff825a6ee63ea5c87797cd82,2017-03-18 15:22:19,2017-03-29 16:45:13,2017-04-10 00:00:00,early,-12,Saturday,15,2017-03
ddbe4f58b06d8793a3c77c114b180574,2018-04-16 21:10:02,2018-05-17 20:28:53,2018-05-21 00:00:00,early,-4,Monday,21,2018-04
93ab2d00c107c41d04f35ff29553b866,2018-01-04 09:29:24,2018-01-24 15:44:39,2018-02-01 00:00:00,early,-8,Thursday,9,2018-01
24843df655e56c3713485a7880677287,2017-10-30 10:44:32,2017-12-01 21:21:12,2017-11-30 00:00:00,late,1,Monday,10,2017-10
2e8265affe5bc22876b8e69548e074fb,2017-12-28 00:26:37,2018-01-10 21:10:38,2018-01-29 00:00:00,early,-19,Thursday,0,2017-12
612200d1732f963c7706d8da2517c04d,2018-07-28 19:40:29,2018-08-15 14:44:50,2018-08-31 00:00:00,early,-16,Saturday,19,2018-07
28ccc6df03d720b1c01c91ce78025016,2018-08-17 12:41:18,2018-08-28 16:24:58,2018-09-03 00:00:00,early,-6,Friday,12,2018-08
7d29c8dc7f0169a08554b4309f115a2d,2017-05-27 00:55:16,2017-06-05 15:55:58,2017-06-19 00:00:00,early,-14,Saturday,0,2017-05
9009f8c050bec7b31063988e925b6da9,2018-01-13 12:41:19,2018-01-25 19:44:03,2018-02-08 00:00:00,early,-14,Saturday,12,2018-01
88c236f7e3dd040afb885a0a214f9b0a,2017-11-06 17:21:59,2017-11-21 20:57:14,2017-11-28 00:00:00,early,-7,Monday,17,2017-11
0b4129a3415a486e4965d618f9b5debf,2017-11-26 12:59:04,2017-12-11 18:39:37,2017-12-22 00:00:00,early,-11,Sunday,12,2017-11
035d66b23a4bba74f8119f9ebe3458ee,2018-05-18 18:46:54,2018-06-06 14:12:25,2018-06-05 00:00:00,late,1,Friday,18,2018-05
0ddc19990b82039355525481533ea7eb,2017-12-08 17:03:24,2017-12-22 16:59:25,2018-01-03 00:00:00,early,-12,Friday,17,2017-12
15c4d15a595aaff02d4de63093a4b57c,2018-08-06 11:22:17,2018-08-14 00:47:33,2018-08-14 00:00:00,on_time,0,Monday,11,2018-08
55779fa8fe072d9f8c92d672154558f2,2017-09-13 23:13:16,2017-10-08 15:40:04,2017-10-04 00:00:00,late,4,Wednesday,23,2017-09
a0e6863a821d35dcaeb3eb109f21d443,2017-05-23 08:18:32,2017-06-02 12:09:23,2017-06-16 00:00:00,early,-14,Tuesday,8,2017-05
d19ec9502348424357f7a9bfc4173ddb,2018-03-22 17:11:15,2018-03-27 13:42:30,2018-04-04 00:00:00,early,-8,Thursday,17,2018-03
e078f7da1a6312d4103ba33cd4abd3b4,2017-09-18 23:11:47,2017-09-22 19:22:41,2017-10-04 00:00:00,early,-12,Monday,23,2017-09
f477310b29b71da3ef394aaf61669075,2018-02-04 21:43:29,2018-02-28 15:45:14,2018-03-12 00:00:00,early,-12,Sunday,21,2018-02
9b09902ff42cd359909e5203a008a921,2018-06-03 10:28:43,2018-06-12 21:07:09,2018-07-13 00:00:00,early,-31,Sunday,10,2018-06
0ee52d4b00ab65f19b7e89e5683766bf,2017-09-12 20:38:53,2017-09-18 16:48:15,2017-09-22 00:00:00,early,-4,Tuesday,20,2017-09
34bc0a0bfffcb81d3b412e77e2933a4a,2018-04-13 20:57:58,2018-04-19 22:28:49,2018-04-25 00:00:00,early,-6,Friday,20,2018-04
901a84df9454849d20d02683117105ac,2018-07-17 10:27:37,2018-07-25 00:03:20,2018-08-15 00:00:00,early,-21,Tuesday,10,2018-07
a198770e8161a0593a4acdbd70b6681a,2017-12-06 00:06:51,2017-12-22 00:37:11,2018-01-02 00:00:00,early,-11,Wednesday,0,2017-12
e7f237163458b9df35d29d4ee460f233,2018-05-11 09:58:44,2018-05-17 22:05:48,2018-06-06 00:00:00,early,-20,Friday,9,2018-05
4bd80487e45eb96ed277f47d7b9dca63,2017-11-25 08:05:08,2017-12-08 16:57:45,2017-12-11 00:00:00,early,-3,Saturday,8,2017-11
6caff58e656c5b6c5769918fd09707c2,2017-06-15 17:52:57,2017-06-19 13:54:02,2017-07-06 00:00:00,early,-17,Thursday,17,2017-06
cae550bd1bf7bfba357a10319a0fb4be,2018-07-11 15:45:51,2018-08-05 11:42:39,2018-08-01 00:00:00,late,4,Wednesday,15,2018-07
36da3594f270f9d28bae07df5974d240,2017-10-21 12:35:40,2017-10-26 20:32:43,2017-11-09 00:00:00,early,-14,Saturday,12,2017-10
cb2b577a4ebd84bf84ff3990084d490f,2016-10-05 17:11:49,2016-10-31 21:41:43,2016-11-29 00:00:00,early,-29,Wednesday,17,2016-10
b3f352a3b3887a501a98642fa5840e66,2018-01-14 22:46:04,2018-02-16 21:46:42,2018-02-08 00:00:00,late,8,Sunday,22,2018-01
d9a08faa201940dd3302f06944b5c739,2017-01-17 18:57:58,2017-01-31 12:22:42,2017-02-15 00:00:00,early,-15,Tuesday,18,2017-01
1fce119897499a117beb9f48ac6cff5c,2018-01-31 10:22:57,2018-02-14 21:53:18,2018-02-22 00:00:00,early,-8,Wednesday,10,2018-01
bd396d4cd7a0507db99110954a0d9173,2017-08-28 18:04:17,2017-09-04 16:06:53,2017-09-14 00:00:00,early,-10,Monday,18,2017-08
cbb8697212a65198772c9406834180f8,2017-12-12 17:52:38,2017-12-28 15:53:05,2018-01-12 00:00:00,early,-15,Tuesday,17,2017-12
be4c5d2cf0254f1c2bee8cf45f690b96,2018-01-07 14:08:32,2018-01-11 21:05:33,2018-02-06 00:00:00,early,-26,Sunday,14,2018-01
c1eae222313b3a7eac740761313cbd27,2017-09-05 12:48:49,2017-09-13 14:58:56,2017-11-06 00:00:00,early,-54,Tuesday,12,2017-09
77e1d11cc4954b7a395f9ecba7edd397,2018-03-09 08:23:05,2018-03-23 15:06:51,2018-04-05 00:00:00,early,-13,Friday,8,2018-03
5a56d595adbe321751c4f42b708ccc35,2018-05-08 13:37:09,2018-05-18 21:06:15,2018-05-28 00:00:00,early,-10,Tuesday,13,2018-05
15e63a2cb02a2f0485e5740e8c6f0155,2018-04-26 14:56:40,2018-05-03 21:28:50,2018-05-24 00:00:00,early,-21,Thursday,14,2018-04
fe58b25c8ebdc65c3d4cb34070bf9e5d,2018-02-18 21:52:42,2018-04-02 16:12:35,2018-03-12 00:00:00,late,21,Sunday,21,2018-02
56515935f0fcb6b511a18dc10a50173f,2018-03-07 14:50:20,2018-03-16 19:51:00,2018-03-23 00:00:00,early,-7,Wednesday,14,2018-03
4cf05124a340f768d9d89d5b91a6af97,2018-03-02 09:30:33,2018-03-12 21:52:44,2018-03-26 00:00:00,early,-14,Friday,9,2018-03
7a6f03d6c02a319e084dd0ca7bdb5d07,2017-12-20 04:52:44,2018-01-04 21:27:01,2018-01-09 00:00:00,early,-5,Wednesday,4,2017-12
cd4d7e23c22aeff7984a40a3045e9751,2017-12-26 15:58:42,2018-01-15 20:48:34,2018-01-22 00:00:00,early,-7,Tuesday,15,2017-12
28cf49bbfe2683759d3cf866b7fda22f,2018-01-20 15:47:45,2018-02-09 17:35:37,2018-02-19 00:00:00,early,-10,Saturday,15,2018-01
4cc22fa6b7267027aac4151271636112,2018-08-14 19:39:04,2018-08-24 00:06:59,2018-09-12 00:00:00,early,-19,Tuesday,19,2018-08
ca649df2968bbbc843a5c75c7bc803ba,2017-11-14 11:33:24,2017-11-28 01:40:39,2017-12-07 00:00:00,early,-9,Tuesday,11,2017-11
cdc1ac6a94d34f438c153db4b7b5a691,2018-08-06 10:11:21,2018-08-14 19:18:48,2018-08-20 00:00:00,early,-6,Monday,10,2018-08
fb1e54ec77d42cc140f67895fd2c8d8a,2017-05-27 11:19:04,2017-05-30 06:17:13,2017-06-09 00:00:00,early,-10,Saturday,11,2017-05
43698bc1371b83853814e6a6afcc89f8,2018-03-20 15:06:42,2018-03-28 20:38:34,2018-04-13 00:00:00,early,-16,Tuesday,15,2018-03
41db0ab7c0c615a697ca63860cd13a33,2017-11-14 16:57:27,2017-11-21 17:21:59,2017-12-07 00:00:00,early,-16,Tuesday,16,2017-11
317bfcd79627d89d54a917da6e066beb,2018-03-12 09:48:20,2018-03-17 17:40:36,2018-04-10 00:00:00,early,-24,Monday,9,2018-03
b4b08f39312c936c9ecb2327c63337ea,2018-01-29 09:59:36,2018-02-15 17:31:02,2018-03-02 00:00:00,early,-15,Monday,9,2018-01
d307290675e59c844ebde65696377750,2017-04-28 18:25:16,2017-05-24 22:29:30,2017-06-06 00:00:00,early,-13,Friday,18,2017-04
7068f14af6c3c575490f74b6aaf2f05c,2018-04-11 12:34:56,2018-04-30 18:33:14,2018-05-16 00:00:00,early,-16,Wednesday,12,2018-04
df281308c4a5cd2e3f2cc5c7eb5c30c3,2018-03-26 18:01:40,2018-04-06 20:16:44,2018-04-19 00:00:00,early,-13,Monday,18,2018-03
b687f81e0e59c1153eaa197ad1c1d043,2018-02-28 19:46:26,2018-03-19 23:46:25,2018-03-15 00:00:00,late,4,Wednesday,19,2018-02
692bd5c2be36c7274148d55f3ab22edc,2017-11-27 11:05:58,2017-12-22 02:18:51,2018-01-05 00:00:00,early,-14,Monday,11,2017-11
257a853e3afe9bee83a67f4798e6db79,2018-05-08 14:09:32,2018-05-16 19:16:40,2018-05-28 00:00:00,early,-12,Tuesday,14,2018-05
72c061dd658608d47b290082ddbb976d,2017-10-07 10:38:35,2017-10-13 17:04:02,2017-10-25 00:00:00,early,-12,Saturday,10,2017-10
394f1635c89b6816274552e7caa43099,2017-10-08 11:39:39,2017-10-18 20:31:45,2017-11-09 00:00:00,early,-22,Sunday,11,2017-10
e793e2ffd549447018149bce4de2850c,2017-09-05 11:07:35,2017-09-15 17:42:19,2017-09-29 00:00:00,early,-14,Tuesday,11,2017-09
8835bc08d0bba62b3f65c7903126fa49,2018-08-06 13:26:46,2018-08-15 14:28:29,2018-08-15 00:00:00,on_time,0,Monday,13,2018-08
e6657617ef1f4cc4cc2413cb0a6630ae,2018-01-30 16:16:45,2018-02-14 19:43:24,2018-02-21 00:00:00,early,-7,Tuesday,16,2018-01
53cf21aea186e583d69fe8d531829e3c,2017-12-02 20:09:30,2017-12-26 22:32:46,2017-12-29 00:00:00,early,-3,Saturday,20,2017-12
c4338fc6904fe8ebef8e0e42ead3c0e0,2017-12-17 01:00:48,2017-12-22 22:28:50,2018-01-24 00:00:00,early,-33,Sunday,1,2017-12
97bca524044b6fffcdbcc4ced6e2390f,2017-10-03 21:30:44,2017-10-05 22:02:40,2017-10-19 00:00:00,early,-14,Tuesday,21,2017-10
08cef746691fa27e23fe2c32a02c0e21,2018-02-26 14:09:33,2018-04-06 18:32:18,2018-03-26 00:00:00,late,11,Monday,14,2018-02
6e9c0612875f3247e91446d8d0bf7d50,2017-12-23 18:41:40,2018-01-09 15:44:23,2018-01-15 00:00:00,early,-6,Saturday,18,2017-12
b7aeacfc25789063ab26dcbed69401a3,2018-01-21 17:28:33,2018-01-29 17:13:54,2018-02-14 00:00:00,early,-16,Sunday,17,2018-01
0aa6d207e7ba004eef415715c25765ce,2018-04-15 11:59:06,2018-04-20 20:08:41,2018-05-04 00:00:00,early,-14,Sunday,11,2018-04
d59a804dba63b4bae7ee24c0befec958,2017-11-24 23:12:50,2017-12-11 22:19:06,2017-12-19 00:00:00,early,-8,Friday,23,2017-11
29b56549adf0256e35b6aabd8a7f7455,2017-08-07 16:45:26,2017-08-15 19:03:22,2017-08-29 00:00:00,early,-14,Monday,16,2017-08
5c51684e9930d09a7f209a96c71064ef,2018-05-02 23:21:16,2018-05-04 22:03:20,2018-05-18 00:00:00,early,-14,Wednesday,23,2018-05
a8098c74d0b6846c8dd5ea90952879ce,2017-07-14 13:10:50,2017-07-24 21:06:02,2017-08-07 00:00:00,early,-14,Friday,13,2017-07
f472c6c9045f35a40845e71c997dcc74,2018-05-19 20:15:00,2018-06-05 14:48:02,2018-06-06 00:00:00,early,-1,Saturday,20,2018-05
1d46e93ded8b3ff059abe41e14754362,2017-08-23 13:58:50,2017-09-04 21:15:12,2017-09-19 00:00:00,early,-15,Wednesday,13,2017-08
9798002938de9acb5883e90411ded034,2018-06-15 19:24:37,2018-07-10 18:07:42,2018-07-11 00:00:00,early,-1,Friday,19,2018-06
354310406adf3de2d6793865cca4eb97,2017-11-06 20:23:42,2017-11-13 20:58:25,2017-11-24 00:00:00,early,-11,Monday,20,2017-11
14b791be12b020b826c2ee4c7662a5da,2018-03-30 16:27:56,2018-04-13 23:28:32,2018-04-25 00:00:00,early,-12,Friday,16,2018-03
cf2159bbc127ae7a92a057266d687260,2018-04-13 07:50:12,2018-04-19 18:42:45,2018-05-11 00:00:00,early,-22,Friday,7,2018-04
10084ae353466f1c95f62cbacf6168d5,2018-02-20 10:33:58,2018-03-02 20:48:32,2018-03-14 00:00:00,early,-12,Tuesday,10,2018-02
bfbac0cb986a021b149fd1ecd301a95e,2018-08-05 14:47:02,2018-08-07 20:32:43,2018-08-09 00:00:00,early,-2,Sunday,14,2018-08
3d89350fbbbebf725356d7abe70f17a0,2018-01-31 17:08:13,2018-02-27 21:22:33,2018-02-22 00:00:00,late,5,Wednesday,17,2018-01
4c8c092a897404409eb4858b2c35f100,2018-08-07 08:40:31,2018-08-14 17:51:20,2018-08-10 00:00:00,late,4,Tuesday,8,2018-08
c39ffdd77f5ddda482650795f30f7aac,2018-08-02 12:29:52,2018-08-07 11:12:07,2018-08-14 00:00:00,early,-7,Thursday,12,2018-08
654ba98a499a03473f9780e5c7fc227b,2017-08-04 03:06:27,2017-08-09 18:34:17,2017-08-17 00:00:00,early,-8,Friday,3,2017-08
4801b9cf238c2c9098bd66a5f092c2da,2017-11-29 23:02:28,2018-01-08 20:54:56,2017-12-29 00:00:00,late,10,Wednesday,23,2017-11
d7273b44707722d534c868f279e235cb,2017-11-08 12:09:31,2017-11-22 14:57:19,2017-12-06 00:00:00,early,-14,Wednesday,12,2017-11
ddc75e18227aa517946c2239d18d1300,2018-07-27 21:30:56,2018-08-02 18:46:49,2018-08-15 00:00:00,early,-13,Friday,21,2018-07
98a6c523ea54e65d9320d388708b49d3,2018-08-07 18:45:30,2018-08-16 15:53:45,2018-08-23 00:00:00,early,-7,Tuesday,18,2018-08
40ff15fd1f4a802dd323bd89a6967b5c,2018-05-31 15:31:29,2018-06-06 15:07:03,2018-06-19 00:00:00,early,-13,Thursday,15,2018-05
63e4ede8e88252dcabc3a251e84dd7ff,2017-12-15 23:05:43,2018-01-05 23:58:57,2018-01-12 00:00:00,early,-7,Friday,23,2017-12
605ddab5485410c9c3c11f4ab9a74f6a,2018-01-18 11:21:37,2018-02-03 00:42:49,2018-02-16 00:00:00,early,-13,Thursday,11,2018-01
316495342fc714e50303c6cf4feea79f,2017-12-27 21:34:00,2018-01-05 00:25:33,2018-01-16 00:00:00,early,-11,Wednesday,21,2017-12
a2b99b6a9c5b0c402cfbabfdbb69918e,2017-09-10 07:09:18,2017-09-19 18:11:22,2017-09-27 00:00:00,early,-8,Sunday,7,2017-09
287445be3e2a5f0d3f5036b2a778d1c5,2018-05-16 13:29:40,2018-05-22 17:06:33,2018-06-19 00:00:00,early,-28,Wednesday,13,2018-05
ec258e1773b41df94290f07bccbd1ec1,2017-12-30 13:46:14,2018-01-10 21:18:27,2018-01-29 00:00:00,early,-19,Saturday,13,2017-12
47eb628894a1aa066bafb6d3de07da4b,2018-01-11 18:05:35,2018-01-18 21:13:54,2018-02-06 00:00:00,early,-19,Thursday,18,2018-01
bb6f77e22d300a3c74436c9ea8925945,2017-12-19 23:00:42,2018-01-04 22:56:57,2018-01-24 00:00:00,early,-20,Tuesday,23,2017-12
a96e4916afbe040afbe005d10eb41523,2017-07-26 20:49:07,2017-08-03 16:52:28,2017-08-08 00:00:00,early,-5,Wednesday,20,2017-07
2de5b68f713b073b77fda04cb4868443,2017-12-05 14:10:07,2017-12-09 14:07:07,2017-12-28 00:00:00,early,-19,Tuesday,14,2017-12
4173123220bd4c3bd19044ee5f76c467,2017-08-30 14:24:18,2017-09-11 18:30:46,2017-09-28 00:00:00,early,-17,Wednesday,14,2017-08
6373b46dd60ea2f0d7890c131155a0a8,2018-03-15 17:33:38,2018-04-05 21:14:34,2018-04-24 00:00:00,early,-19,Thursday,17,2018-03
a558df35f2582dce7a0a683f618ea859,2018-02-19 06:54:22,2018-03-07 20:29:49,2018-03-15 00:00:00,early,-8,Monday,6,2018-02
650ca3873d0a09fb4604deef7817ef60,2017-11-12 18:56:02,2017-11-27 20:16:49,2017-12-08 00:00:00,early,-11,Sunday,18,2017-11
0b0334d5ad01e008caafb19973bf1acb,2018-04-25 10:52:10,2018-05-07 20:12:24,2018-06-05 00:00:00,early,-29,Wednesday,10,2018-04
7a0eb0a897a19d67575a24798ba26fc5,2017-03-04 10:37:13,2017-03-14 15:51:50,2017-03-23 00:00:00,early,-9,Saturday,10,2017-03
397f4ed009841e83e71435ab9376cc8c,2018-07-19 18:32:43,2018-07-25 20:48:51,2018-08-20 00:00:00,early,-26,Thursday,18,2018-07
4f39a94d6e474819d898d6df7d394996,2017-04-28 16:28:03,2017-09-19 13:54:18,2017-05-30 00:00:00,late,112,Friday,16,2017-04
223b2b4c06ffe3ced7307cad0ebd5e44,2017-12-11 23:10:16,2017-12-28 20:28:50,2018-01-10 00:00:00,early,-13,Monday,23,2017-12
cc85879fb8f1767ad9b67dbcfa113e7b,2018-04-07 13:26:51,2018-04-17 21:36:46,2018-05-04 00:00:00,early,-17,Saturday,13,2018-04
cf3da3c7f3915ee38eb71471c6aac434,2018-08-10 09:56:58,2018-08-13 17:46:55,2018-08-16 00:00:00,early,-3,Friday,9,2018-08
93709cc8ac5e38fe6622dcebd2ce72bf,2017-10-28 08:28:41,2017-11-07 14:41:20,2017-11-21 00:00:00,early,-14,Saturday,8,2017-10
0744ce655e97e70eb03a99cf52385502,2017-08-08 13:24:36,2017-08-23 20:26:55,2017-09-05 00:00:00,early,-13,Tuesday,13,2017-08
78d7bf360bb60d0dd4bd37663c126524,2018-08-26 13:23:23,2018-08-30 23:40:54,2018-09-10 00:00:00,early,-11,Sunday,13,2018-08
915a2730449787ced8fbbc1794ca7d0b,2018-07-25 10:57:54,2018-08-07 22:04:08,2018-08-21 00:00:00,early,-14,Wednesday,10,2018-07
b2217a354063d984ee320fa29b6baf1a,2018-08-03 19:00:56,2018-08-09 20:28:44,2018-08-20 00:00:00,early,-11,Friday,19,2018-08
100c3a4b273a82310ce16d5524e14450,2017-09-16 09:00:56,2017-09-22 17:11:17,2017-10-05 00:00:00,early,-13,Saturday,9,2017-09
49d82571c200aac8b226cae094dc8f0c,2018-06-12 21:00:18,2018-07-26 15:12:37,2018-07-05 00:00:00,late,21,Tuesday,21,2018-06
fe0f62fd99cb34355fb8706ce0faf6c6,2018-04-18 16:08:49,2018-04-23 15:22:16,2018-05-07 00:00:00,early,-14,Wednesday,16,2018-04
02a0929986b1647b2df9bb303b4851b9,2018-06-25 21:13:29,2018-06-29 22:21:32,2018-07-12 00:00:00,early,-13,Monday,21,2018-06
7674a39ac1ba0b1ca68a18cfbd151b1b,2017-07-28 17:03:33,2017-08-07 14:57:25,2017-08-28 00:00:00,early,-21,Friday,17,2017-07
718b31ebf4b412db36cb480229bca6ab,2018-05-07 13:00:22,2018-05-14 14:03:02,2018-05-30 00:00:00,early,-16,Monday,13,2018-05
14f31f8bfd37cf6b1fa6a4aa6e94e930,2018-02-27 15:42:55,2018-03-05 22:57:53,2018-03-14 00:00:00,early,-9,Tuesday,15,2018-02
571b3d06ddb5bba38fac92f4da0778e7,2017-02-01 20:59:12,2017-02-08 15:51:14,2017-03-03 00:00:00,early,-23,Wednesday,20,2017-02
818878a0bdfd8a8cf46e474a03fc5366,2017-10-26 13:43:41,2017-11-09 16:44:32,2017-11-23 00:00:00,early,-14,Thursday,13,2017-10
67009d1f213f762960c97b4f8629159c,2018-01-20 11:38:30,2018-02-01 21:18:30,2018-02-23 00:00:00,early,-22,Saturday,11,2018-01
7d4101163410b1380268da3933e691f1,2017-07-20 23:03:33,2017-07-26 20:17:41,2017-08-21 00:00:00,early,-26,Thursday,23,2017-07
55bd3d21d10786b863b8537b32bc3899,2018-08-01 13:52:56,2018-08-07 20:33:36,2018-08-20 00:00:00,early,-13,Wednesday,13,2018-08
e981933dec07dfe833f737618e90afe2,2018-08-21 19:49:42,2018-08-23 23:16:47,2018-08-24 00:00:00,early,-1,Tuesday,19,2018-08
813c55ce9b6baa8f879e064fbfbc9e07,2017-04-26 01:01:39,2017-05-08 08:54:36,2017-05-18 00:00:00,early,-10,Wednesday,1,2017-04
9ce36e2fe5d89681ffcdc294ea7363ac,2018-06-04 11:16:53,2018-06-14 10:03:26,2018-07-20 00:00:00,early,-36,Monday,11,2018-06
0e9ed1bc6589695f10e03b8eca833201,2018-08-20 03:21:20,2018-08-23 21:57:45,2018-09-20 00:00:00,early,-28,Monday,3,2018-08
daec7c006304b60ca87044f26409ef2e,2017-08-16 13:12:14,2017-08-23 21:30:05,2017-09-05 00:00:00,early,-13,Wednesday,13,2017-08
f38baece3d405c61575ec8886dcf4cfe,2017-05-21 09:02:27,2017-06-01 15:04:57,2017-06-13 00:00:00,early,-12,Sunday,9,2017-05
b6f7267c5de549e8079e23367dafd3a1,2018-06-11 10:26:21,2018-06-15 18:18:34,2018-06-28 00:00:00,early,-13,Monday,10,2018-06
35298b52820bdcc64b7bf71ccc28a36c,2017-12-31 19:28:24,2018-01-09 19:38:13,2018-02-09 00:00:00,early,-31,Sunday,19,2017-12
6c8accd4cab9d1cccad9d791492d53b2,2018-03-17 03:08:01,2018-04-06 18:51:43,2018-04-16 00:00:00,early,-10,Saturday,3,2018-03
